GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
DDX31	-0.0819972326650085	8.14861298174442	-2.28004900966587	0.023031693568607	0.0488145429445234	-4.59913445238932
ENSA	-0.0820054580897018	11.8994302231237	-2.63824474973089	0.00859758242905923	0.0206611690587131	-3.73232527001473
SLC25A26	-0.0821342366332658	8.64322920892495	-2.3516955205258	0.0190812852128773	0.0414889626583745	-4.43562040730335
C1orf66	-0.0821441329017105	9.78643002028398	-2.49199039619741	0.0130309377606967	0.0297085121851308	-4.10112551174117
DGCR14	-0.0822299568365548	8.67236389452332	-2.29274196024572	0.0222838232200054	0.0474079679488819	-4.57052697554198
HGS	-0.082352932678937	11.0091868154158	-2.61401401628669	0.00922268761387944	0.0219705008949808	-3.7948403740911
NDEL1	-0.0823838885408161	9.69184929006085	-2.3844722411657	0.017481450187301	0.0384708084837913	-4.35916746311747
TIMM17A	-0.0824614435394224	9.78226166328601	-2.39260954626667	0.0171030289393457	0.0377269994761757	-4.34002667787662
COPS7A	-0.0824872424116094	10.8279632860041	-2.58770137936382	0.00994730572340516	0.0234868529616455	-3.86209139116175
PITRM1	-0.0826225755360799	11.0269959432049	-2.72276758053799	0.00670358506158321	0.0166797480686345	-3.50987178191906
SENP2	-0.0826276263575636	9.30541440162273	-2.37518458817063	0.017922348933144	0.0393104512390433	-4.38093626580468
CISD1	-0.0829417884990402	8.38732981744422	-2.33260587075908	0.0200710480569178	0.0432855387546295	-4.47967100315912
FBXO45	-0.0829915343915584	8.88508377281948	-2.4059620205922	0.0164976862660634	0.0365290659018854	-4.30848062375427
PPIL2	-0.083005501601253	10.5687511156187	-2.85084062507841	0.00454347848863995	0.0118673808361041	-3.15984403177238
ING2	-0.083007417850192	7.61775070993915	-2.26922508974182	0.0236866195936914	0.049962632308485	-4.6234066669355
SENP3	-0.0830619012809972	9.82433245436106	-2.58894650789676	0.00991190196407864	0.0234194207990027	-3.85892395549016
RDH14	-0.0830744012809888	8.96314016227181	-3.05791106546915	0.00235018947632554	0.0066557654076634	-2.56105103284833
PRPF19	-0.0833190249930631	12.1087	-3.0472799136345	0.00243331006997732	0.00686772831133275	-2.59277863913303
PYGO2	-0.083551444583696	10.7070210953347	-3.46716330394747	0.00057207248580816	0.00191811989770399	-1.25924715011212
RAB9A	-0.0836390403091141	8.73514442190669	-2.82392921470399	0.00493627542010905	0.0127393757856491	-3.23468646081092
RAB40B	-0.0839597222222377	8.82965010141988	-2.33615777841664	0.0198835550161979	0.042960364605614	-4.47150133306883
ZNF574	-0.0841064797410276	9.352369168357	-2.73128104998682	0.00653539285171438	0.0163027479034868	-3.4870880170562
C1orf185	-0.0842788116123641	0.068619878296146	-3.56573316046228	0.000398272948473005	0.00139246315261424	-0.922434954425511
FNTB	-0.0843523496240728	9.2921430020284	-3.67002791025416	0.000269021472094721	0.000980126144117946	-0.556309637582778
MPV17	-0.0845163046505153	9.53381764705883	-2.67405309883414	0.00774325209667492	0.0189096299898242	-3.63891382781533
REXO1	-0.0848111024088212	9.32432535496958	-2.37659576333629	0.0178547350670113	0.0391956491580135	-4.37763404084748
UBA5	-0.0849676883180255	10.0731705882353	-2.78075504070845	0.00563115521460619	0.014286655530878	-3.35332088575632
MAP3K3	-0.0849898008911456	9.8109953346856	-2.4930512214925	0.0129925651616863	0.0296276088825303	-4.09852424986268
VPS8	-0.0852307905179774	9.31284340770791	-2.55440833105797	0.0109368310318603	0.0255267327289781	-3.94623433015493
ARHGAP17	-0.0853246867167989	9.62712352941176	-3.00794123578346	0.00276489800267579	0.00768214318513114	-2.70925546998113
TOMM70A	-0.0854980820106022	10.9751103448276	-3.01857760247492	0.00267138183741563	0.00747186227822111	-2.67790634321001
RTCD1	-0.0855404187552473	9.58055496957404	-2.94199287415387	0.00341485163839538	0.00924527286512689	-2.90124642802795
TSSC1	-0.0856851242690215	8.98512515212982	-2.61887557660585	0.00909410014262874	0.0217019500090861	-3.78234255892041
TRIM26	-0.0856976573378105	10.7213640973631	-3.24221044005553	0.00126651615654552	0.00387191336031439	-1.99416330034049
TTC1	-0.0858823395294035	9.89037586206897	-2.79757876482996	0.00535048568571143	0.0136657714764438	-3.30730297692338
PACS2	-0.085978639306612	10.3302632860041	-2.6217368322933	0.00901917310010026	0.0215456857976563	-3.77497645469364
CAMTA2	-0.0862853609718925	10.3881503042596	-2.52843537850572	0.0117687518857203	0.0271810638107591	-4.01114015132377
TSC1	-0.0862869343497845	9.6690523326572	-2.34675564616819	0.0193332151612309	0.0419700652701778	-4.44705315338815
GOT1	-0.0862886643692793	9.84354969574037	-2.36837867914325	0.0182516103728936	0.039930530242219	-4.39683554064463
SPCS2	-0.0865842314118801	10.2498367139959	-2.54206991094611	0.0113252657009831	0.0263077285405277	-3.97714831683147
DTWD1	-0.0868449961710098	8.39806470588235	-2.55210317132829	0.0110084864767192	0.0256677146356667	-3.95202099380336
AKT2	-0.0869533103592524	11.5624643002028	-3.85306134815733	0.000132087954836964	0.000517907890145699	0.110327313723344
C3orf50	-0.0870661114592042	0.125439148073022	-2.29998887386158	0.0218664044033112	0.0466165402284507	-4.55412411491212
RABL5	-0.087323062865508	9.40840182555781	-2.34619375440739	0.0193620550876123	0.0420204421249138	-4.44835209555746
CBARA1	-0.0874210665552937	10.2051040567951	-3.36052905170423	0.000838406039011692	0.00268232444770298	-1.61348575139135
NHP2L1	-0.0874899296853382	11.517337525355	-2.35144308169324	0.0190940892658414	0.0415124062933098	-4.43620521652731
RILPL1	-0.0875149070593189	8.56609472616632	-2.32461013869799	0.0204987881441057	0.0440624144695309	-4.49801733316211
UBR7	-0.0875328825536297	9.90639046653143	-3.10075093275083	0.00204099632008726	0.00588671739974591	-2.4321224907605
MUM1	-0.0876442164438966	9.67800567951318	-2.32185538680497	0.0206479924512813	0.044341347805942	-4.50432388195144
SAP18	-0.0878387844611588	11.5680452332657	-2.62075628515151	0.00904478795703638	0.0216018493203765	-3.77750168611149
LRRC28	-0.0878470638401669	7.57463975659229	-3.19650957353974	0.00148043789782175	0.00444672860896568	-2.13770270300209
C4orf26	-0.0881356672932324	0.214133062880324	-2.58132015572728	0.0101305276593264	0.0238618325890284	-3.87830107569576
ZNF584	-0.0882872754803774	7.4394709939148	-3.07958042953701	0.00218878409055221	0.00625149379229785	-2.49605174191228
MRFAP1L1	-0.0884764219576919	10.8061997971602	-3.33523885871943	0.00091662971142121	0.00290362721423815	-1.69595022661924
IP6K2	-0.0888251862294851	11.1990746450304	-2.88980926261874	0.00402490872336707	0.0106758883838147	-3.05025297348859
DNM1L	-0.0889679076162917	10.5627705882353	-2.98933094732402	0.00293576699380633	0.00810533840543893	-2.76384999175507
AP3S2	-0.0890190006265943	10.6809444219067	-2.97029061520016	0.00312053990736382	0.00854651604831633	-2.81936795334793
TIMM22	-0.0895725442077566	9.07226247464503	-2.63354286719508	0.0087158251830878	0.020913498247872	-3.74449993769994
GM2A	-0.0895726730019657	10.8662630831643	-2.81481041707546	0.00507620466638117	0.0130529160572151	-3.25989060303499
ZNF259	-0.089744916109737	9.13749310344828	-2.92676248100243	0.00358354619297744	0.00965160831733116	-2.94500184064346
SCN10A	-0.0900894980506828	0.157822515212982	-2.89830964843376	0.00391920966392309	0.0104346225392739	-3.02615637101423
INPP5A	-0.0901646999443262	10.2205805273834	-2.97633135659388	0.0030607979624718	0.00840869559340907	-2.80179136058841
CHMP7	-0.0901787733222186	9.82959026369168	-2.55295550822602	0.0109819431422339	0.0256174630962462	-3.9498819573849
TBC1D13	-0.0902443765664316	10.0022286004057	-2.82307240992001	0.0049492726647921	0.0127697081573686	-3.23705800791532
KIF3B	-0.0902718288777482	10.7371920892495	-2.7267598575894	0.00662423353804681	0.0165083168895486	-3.49919623322382
UNC45A	-0.0903145641882617	11.4068237322515	-3.05787998907783	0.00235042860231659	0.0066557654076634	-2.56114393221815
ZNF394	-0.0903354723614704	8.84652657200811	-2.71444989772109	0.00687166849673328	0.0170154811528084	-3.53206493626653
MCEE	-0.0903463502506474	7.96019148073022	-2.28104922603789	0.0229719770719261	0.0487004016198516	-4.59688579917005
BANP	-0.0905394510582198	7.86997139959431	-2.51670511915594	0.0121625928549484	0.0279805055257833	-4.04024197499532
CALM3	-0.09092553432194	12.5998036511156	-3.3920241631103	0.000749672792536129	0.00243217168627793	-1.50995727973179
SLC22A25	-0.0910935950988592	0.196588235294118	-2.32385575540628	0.0205395533777535	0.0441315573883077	-4.49974509620873
STK16	-0.0911262862016251	9.60518458417849	-2.65712430845137	0.00813715139511001	0.019702290145254	-3.68322759613496
C20orf30	-0.0912091530910875	11.5762409736308	-2.9128151703626	0.00374466284240637	0.0100297362236925	-2.9848787130943
GLT25D1	-0.0913032946950985	10.3605371196755	-2.92663065347066	0.00358503896246308	0.00965381145095517	-2.945379610934
EXOG	-0.0913623572821072	7.25863914807303	-2.81245626576432	0.0051129088278121	0.0131423586121175	-3.2663846049905
SAP30	-0.0914872284878916	7.60501561866125	-2.28247770166948	0.0228869258808547	0.0485501744507074	-4.59367267367886
RSAD1	-0.0915839529379152	9.82507261663285	-2.81634552523756	0.00505239927231671	0.0130031035553043	-3.25565312443241
CRADD	-0.091816506544161	7.93053083164299	-2.36960577315108	0.0181918554381477	0.0398334889233331	-4.39397222279751
LOC348021	-0.0919738391116681	0.102197160243408	-2.88797665896667	0.00404803387077611	0.0107296953936078	-3.05543901292054
GIT1	-0.0919824021860354	10.4185754563894	-3.05663237021038	0.00236004723216613	0.00668115963546202	-2.56487279767258
RAD9B	-0.092074192425522	4.93682941176471	-2.31571133864194	0.0209841952208925	0.0449551839596079	-4.51836331142557
C12orf23	-0.0921151681286947	10.7703567951318	-2.30012209458134	0.0218587952671256	0.0466051580469507	-4.55382210533269
ATRIP	-0.0921176204400069	8.23000486815415	-2.3743688478789	0.0179615361638517	0.0393795746949888	-4.38284426728293
RABEPK	-0.0921925943330706	8.59446855983773	-2.54130085146161	0.0113498788751807	0.0263529759452001	-3.97907037382571
CHCHD4	-0.0922298402255795	8.26651480730223	-3.06123864628655	0.00232471338492628	0.00659295010257445	-2.55109834719446
ZDHHC7	-0.0923117202729316	10.2046705882353	-2.462873646229	0.0141241700292789	0.0319156074606565	-4.1721015265358
RG9MTD3	-0.0925449108883507	7.54858316430021	-3.15767629360619	0.00168795891476342	0.00499406204353551	-2.25813593748774
FARSA	-0.0928631317878299	10.7011799188641	-3.07998418377139	0.00218587583470468	0.00624405605767179	-2.49483645265307
FXN	-0.0929266081871445	8.01174604462474	-3.16853796330749	0.00162736326001762	0.00483778855026957	-2.22459306318125
MPI	-0.0932092714425057	10.4249018255578	-2.38490918122367	0.0174609449738501	0.0384298027779956	-4.35814129969493
CDC23	-0.0932857473545141	9.32136855983773	-2.77547003551203	0.00572203586228809	0.0145046791273953	-3.36772144380245
FBXO10	-0.0933901820523708	8.08844036511156	-2.85902569532754	0.00442977090176087	0.0115998975271876	-3.13694461441011
FAM189B	-0.0935198725981792	9.56791663286003	-2.47807375676177	0.0135437275362428	0.0307342463047491	-4.13515069101128
SF4	-0.0936812900306467	9.43464685598378	-2.75453431510971	0.00609522730191157	0.015350222829765	-3.42450608390395
CHMP2B	-0.0938496675717317	10.2562464503043	-2.31757456183683	0.0208817375626057	0.0447683868170735	-4.51410960633949
SPIC	-0.0939448134224453	0.21796490872211	-2.293920909688	0.0222154465297036	0.0472820979944862	-4.56786195993295
CTNNBL1	-0.0941093114731224	9.92823671399595	-2.69853195951185	0.00720396329050455	0.0177483938982429	-3.57435329298844
RNF185	-0.0941163011696062	10.7767129817444	-2.56679739844525	0.0105587948910988	0.0247626295538334	-3.91504681332585
MIER2	-0.0941619569757943	8.99356653144016	-2.71669002210795	0.00682603040911787	0.0169208408958211	-3.52609434208846
TRAPPC2	-0.0942418215678362	8.3983290060852	-3.14016101516795	0.0017900743652794	0.00525528767613127	-2.31199343157974
SBDS	-0.094261889097762	10.8057535496957	-3.19205122232864	0.00150300363223852	0.00450857167882186	-2.15160110130568
ARPC1A	-0.094322528543584	11.1873819472617	-2.98596359361906	0.00296769776438771	0.00818359101449023	-2.77369344925115
C11orf24	-0.0943802109440401	9.65293286004058	-2.69730903823109	0.00723008117496862	0.017797789750852	-3.57759217876396
CXorf40A	-0.0944016203703804	8.72804077079107	-2.4614122817763	0.0141811185288376	0.0320072958879767	-4.17564235724095
SLC9A8	-0.0944646477304545	9.38256693711967	-2.44818221857777	0.0147060042155592	0.0330141352154653	-4.20760498922363
ADRM1	-0.0944731638123226	10.93791663286	-2.47432420114892	0.0136849116691234	0.0310066478939525	-4.14428630709851
ARHGEF18	-0.0945169103314036	9.99021926977688	-3.3816540093053	0.000777874669153816	0.00251096964744149	-1.54414708403949
TIGD6	-0.094665465747708	8.41501034482759	-2.32081272889124	0.0207047127154644	0.0444585035088886	-4.50670896648801
BCL2L1	-0.094706511069365	11.5631245436106	-3.15975341371502	0.0016762123684397	0.00496503245189252	-2.25172995135611
TCTA	-0.0947628637566318	10.7014772819473	-2.55003187563194	0.0110732288726744	0.0258010882710254	-3.9572162472324
COPS8	-0.0951610449735583	9.76030588235295	-4.20512204414789	3.1004781081456e-05	0.00014189214346908	1.47806914284781
ELP3	-0.0952800682261206	9.25788985801218	-2.46146043584159	0.0141792387606295	0.0320065719357585	-4.17552571443014
COPS3	-0.0954466670147838	9.95045131845843	-3.51001961030053	0.000489241866175277	0.00167151531246105	-1.11391056583219
MKL1	-0.0957175090504112	9.74054584178499	-3.3727142262952	0.000802976295241173	0.00258346706492733	-1.57354084953063
LYRM1	-0.0957490949596398	9.4975139959432	-2.87294945185706	0.0042422696895481	0.0111845122288972	-3.09784418200535
C15orf53	-0.0958243629908112	0.268234482758621	-2.41986489723413	0.0158875282167838	0.0353151747824351	-4.27545202138601
CGRRF1	-0.0959611250348349	8.03025902636918	-3.34832496875334	0.000875344173332334	0.00278821453201938	-1.65335425219711
METTL3	-0.0961324805068529	9.90888215010142	-2.59050874118665	0.009867640995101	0.0233282668850096	-3.85494775200956
ZNF582	-0.0963195088415567	6.37039959432049	-2.55025361366879	0.0110662818370045	0.0257907556037805	-3.95666027704628
ZBTB4	-0.0963588937621953	11.4272032454361	-2.5410229432902	0.0113587848285548	0.026364122624544	-3.97976479110757
KIAA2013	-0.0965119917850519	10.6931590263692	-3.43034386438103	0.000653515467492991	0.00215598144747407	-1.38275341539341
OR4Q3	-0.0966347761765524	0.118343204868154	-3.62564260782495	0.000318275548062232	0.00113578950142841	-0.713346356922791
SCAF1	-0.0967665291701607	11.0837413793104	-2.92372371532076	0.00361810065588931	0.00973254196732186	-2.95370567416867
FAM109A	-0.0969591739766216	8.89213265720081	-2.36015458136427	0.0186565606987407	0.0406947716898795	-4.41598834715541
COMMD3	-0.0973557208994933	9.47323326572008	-2.73349202283389	0.00649234017021487	0.0162071672780291	-3.48115972129074
IDH3G	-0.0975390594542098	10.4115494929006	-2.45347190626366	0.0144941162362436	0.0326097760361733	-4.19484574956939
GLRX5	-0.0978996414647781	9.87466125760648	-3.05456439920524	0.0023760700929213	0.0067218849397374	-2.57105029393674
TRIM27	-0.0979143744778881	10.8604835699797	-3.19511373874528	0.00148746895317059	0.00446588733673475	-2.1420560584812
VPS45	-0.0979464042049738	9.57675517241379	-4.28822021888765	2.16840796010489e-05	0.000103097302966543	1.81714671139652
PGS1	-0.0980562517404859	8.63817687626775	-3.44959510801253	0.000609671963379869	0.00202960360113324	-1.31833416255802
GTF3C5	-0.0981254942913026	10.2510634888438	-2.97547921269819	0.00306916165697417	0.00842490825212992	-2.804272908724
MED16	-0.0981472883598098	10.7396610547667	-2.32592277954517	0.0204280245869077	0.0439241039766667	-4.49500968597482
ZSWIM1	-0.0981877941381359	8.32390243407708	-3.39722485756868	0.000735890742420518	0.00239351028863961	-1.49277328380489
TMEM188	-0.0982189257866946	7.35819411764705	-2.59891839850831	0.00963240081125226	0.0228352411841812	-3.83350336195483
SIRT5	-0.0982214303119111	8.51890730223123	-3.42873564367868	0.000657308158985002	0.00216710077147296	-1.388119357408
ORMDL3	-0.0983839929685555	11.2663456389452	-2.49566514559743	0.0128984408071044	0.0294456788357449	-4.09211001030709
SLC35C2	-0.0984578390420641	10.6516229208925	-2.92357671447268	0.00361977991653349	0.00973334403227668	-2.95412650231782
TUBG1	-0.0985509468114909	9.83438985801217	-2.58364733088609	0.0100633619717204	0.0237254043729236	-3.87239406034276
GTPBP5	-0.0986092296714229	9.02673955375254	-3.14244821537347	0.00177642390182807	0.00521894429086009	-2.30497688156919
SLC25A17	-0.0986296296296487	9.69618864097363	-2.30186278149717	0.0217595850410632	0.046432208802934	-4.54987441843362
C14orf1	-0.0987273130743471	10.3144515212982	-2.76737909666757	0.00586373942231273	0.0148236141288118	-3.38971616575185
CCDC90A	-0.0988295634920853	8.08564949290061	-2.7631712286276	0.00593868276160533	0.0149946079320818	-3.40113039854798
TBL2	-0.0988885808270794	10.6091350912779	-3.20800230174732	0.00142370407465986	0.00429517188137647	-2.10178965773714
SENP5	-0.0990706575466707	9.17152778904666	-3.91239283987001	0.000104238286968248	0.000419610202246693	0.332977232919538
ZNF763	-0.0991744465330129	6.26988438133874	-2.52815385091272	0.0117780696237169	0.0271995241141628	-4.01184014265963
SCGB1C1	-0.0992695854218884	0.13485415821501	-2.33196278977291	0.0201051590769702	0.0433393037863525	-4.48114884077983
FN3KRP	-0.0992733587440977	9.69443955375254	-2.66948809272907	0.00784774697674743	0.0191029458658554	-3.6508903668594
